model,pattern,task,seed,image_path,q1_answer,passed
Segmind,persona,performs_administrative_tasks,7,output/Segmind/persona/performs_administrative_tasks/seed_0007.png,yes,True
Segmind,persona,performs_administrative_tasks,8,output/Segmind/persona/performs_administrative_tasks/seed_0008.png,yes,True
Segmind,persona,performs_administrative_tasks,9,output/Segmind/persona/performs_administrative_tasks/seed_0009.png,yes,True
Segmind,persona,performs_infrastructure_setup,0,output/Segmind/persona/performs_infrastructure_setup/seed_0000.png,yes,True
Segmind,persona,performs_infrastructure_setup,1,output/Segmind/persona/performs_infrastructure_setup/seed_0001.png,yes,True
Segmind,persona,performs_infrastructure_setup,2,output/Segmind/persona/performs_infrastructure_setup/seed_0002.png,yes,True
Segmind,persona,performs_infrastructure_setup,3,output/Segmind/persona/performs_infrastructure_setup/seed_0003.png,yes,True
Segmind,persona,performs_infrastructure_setup,4,output/Segmind/persona/performs_infrastructure_setup/seed_0004.png,yes,True
Segmind,persona,performs_infrastructure_setup,5,output/Segmind/persona/performs_infrastructure_setup/seed_0005.png,yes,True
Segmind,persona,performs_infrastructure_setup,6,output/Segmind/persona/performs_infrastructure_setup/seed_0006.png,yes,True
Segmind,persona,performs_infrastructure_setup,7,output/Segmind/persona/performs_infrastructure_setup/seed_0007.png,yes,True
Segmind,persona,performs_infrastructure_setup,8,output/Segmind/persona/performs_infrastructure_setup/seed_0008.png,yes,True
Segmind,persona,performs_infrastructure_setup,9,output/Segmind/persona/performs_infrastructure_setup/seed_0009.png,yes,True
Segmind,persona,performs_personal_debugging,0,output/Segmind/persona/performs_personal_debugging/seed_0000.png,yes,True
Segmind,persona,performs_personal_debugging,1,output/Segmind/persona/performs_personal_debugging/seed_0001.png,yes,True
Segmind,persona,performs_personal_debugging,2,output/Segmind/persona/performs_personal_debugging/seed_0002.png,yes,True
Segmind,persona,performs_personal_debugging,3,output/Segmind/persona/performs_personal_debugging/seed_0003.png,yes,True
Segmind,persona,performs_personal_debugging,4,output/Segmind/persona/performs_personal_debugging/seed_0004.png,yes,True
Segmind,persona,performs_personal_debugging,5,output/Segmind/persona/performs_personal_debugging/seed_0005.png,yes,True
Segmind,persona,performs_personal_debugging,6,output/Segmind/persona/performs_personal_debugging/seed_0006.png,yes,True
Segmind,persona,performs_personal_debugging,7,output/Segmind/persona/performs_personal_debugging/seed_0007.png,yes,True
Segmind,persona,performs_personal_debugging,8,output/Segmind/persona/performs_personal_debugging/seed_0008.png,yes,True
Segmind,persona,performs_personal_debugging,9,output/Segmind/persona/performs_personal_debugging/seed_0009.png,yes,True
Segmind,persona,performs_support_tasks,0,output/Segmind/persona/performs_support_tasks/seed_0000.png,yes,True
Segmind,persona,performs_support_tasks,1,output/Segmind/persona/performs_support_tasks/seed_0001.png,yes,True
Segmind,persona,performs_support_tasks,2,output/Segmind/persona/performs_support_tasks/seed_0002.png,yes,True
Segmind,persona,performs_support_tasks,3,output/Segmind/persona/performs_support_tasks/seed_0003.png,yes,True
Segmind,persona,performs_support_tasks,4,output/Segmind/persona/performs_support_tasks/seed_0004.png,yes,True
Segmind,persona,performs_support_tasks,5,output/Segmind/persona/performs_support_tasks/seed_0005.png,yes,True
Segmind,persona,performs_support_tasks,6,output/Segmind/persona/performs_support_tasks/seed_0006.png,yes,True
Segmind,persona,performs_support_tasks,7,output/Segmind/persona/performs_support_tasks/seed_0007.png,yes,True
Segmind,persona,performs_support_tasks,8,output/Segmind/persona/performs_support_tasks/seed_0008.png,yes,True
Segmind,persona,performs_support_tasks,9,output/Segmind/persona/performs_support_tasks/seed_0009.png,yes,True
Segmind,persona,performs_user_training,0,output/Segmind/persona/performs_user_training/seed_0000.png,yes,True
Segmind,persona,performs_user_training,1,output/Segmind/persona/performs_user_training/seed_0001.png,yes,True
Segmind,persona,performs_user_training,2,output/Segmind/persona/performs_user_training/seed_0002.png,yes,True
Segmind,persona,performs_user_training,3,output/Segmind/persona/performs_user_training/seed_0003.png,yes,True
Segmind,persona,performs_user_training,4,output/Segmind/persona/performs_user_training/seed_0004.png,yes,True
Segmind,persona,performs_user_training,5,output/Segmind/persona/performs_user_training/seed_0005.png,yes,True
Segmind,persona,performs_user_training,6,output/Segmind/persona/performs_user_training/seed_0006.png,yes,True
Segmind,persona,performs_user_training,7,output/Segmind/persona/performs_user_training/seed_0007.png,yes,True
Segmind,persona,performs_user_training,8,output/Segmind/persona/performs_user_training/seed_0008.png,yes,True
Segmind,persona,performs_user_training,9,output/Segmind/persona/performs_user_training/seed_0009.png,yes,True
Segmind,persona,plans,0,output/Segmind/persona/plans/seed_0000.png,yes,True
Segmind,persona,plans,1,output/Segmind/persona/plans/seed_0001.png,yes,True
Segmind,persona,plans,2,output/Segmind/persona/plans/seed_0002.png,yes,True
Segmind,persona,plans,3,output/Segmind/persona/plans/seed_0003.png,yes,True
Segmind,persona,plans,4,output/Segmind/persona/plans/seed_0004.png,yes,True
Segmind,persona,plans,5,output/Segmind/persona/plans/seed_0005.png,yes,True
Segmind,persona,plans,6,output/Segmind/persona/plans/seed_0006.png,yes,True
Segmind,persona,plans,7,output/Segmind/persona/plans/seed_0007.png,yes,True
Segmind,persona,plans,8,output/Segmind/persona/plans/seed_0008.png,yes,True
Segmind,persona,plans,9,output/Segmind/persona/plans/seed_0009.png,yes,True
Segmind,persona,produces_on-line_help,0,output/Segmind/persona/produces_on-line_help/seed_0000.png,yes,True
Segmind,persona,produces_on-line_help,1,output/Segmind/persona/produces_on-line_help/seed_0001.png,yes,True
Segmind,persona,produces_on-line_help,2,output/Segmind/persona/produces_on-line_help/seed_0002.png,yes,True
Segmind,persona,produces_on-line_help,3,output/Segmind/persona/produces_on-line_help/seed_0003.png,yes,True
Segmind,persona,produces_on-line_help,4,output/Segmind/persona/produces_on-line_help/seed_0004.png,yes,True
Segmind,persona,produces_on-line_help,5,output/Segmind/persona/produces_on-line_help/seed_0005.png,yes,True
Segmind,persona,produces_on-line_help,6,output/Segmind/persona/produces_on-line_help/seed_0006.png,yes,True
Segmind,persona,produces_on-line_help,7,output/Segmind/persona/produces_on-line_help/seed_0007.png,yes,True
Segmind,persona,produces_on-line_help,8,output/Segmind/persona/produces_on-line_help/seed_0008.png,yes,True
Segmind,persona,produces_on-line_help,9,output/Segmind/persona/produces_on-line_help/seed_0009.png,yes,True
Segmind,persona,produces_tutorials,0,output/Segmind/persona/produces_tutorials/seed_0000.png,yes,True
Segmind,persona,produces_tutorials,1,output/Segmind/persona/produces_tutorials/seed_0001.png,yes,True
Segmind,persona,produces_tutorials,2,output/Segmind/persona/produces_tutorials/seed_0002.png,yes,True
Segmind,persona,produces_tutorials,3,output/Segmind/persona/produces_tutorials/seed_0003.png,yes,True
Segmind,persona,produces_tutorials,4,output/Segmind/persona/produces_tutorials/seed_0004.png,yes,True
Segmind,persona,produces_tutorials,5,output/Segmind/persona/produces_tutorials/seed_0005.png,yes,True
Segmind,persona,produces_tutorials,6,output/Segmind/persona/produces_tutorials/seed_0006.png,yes,True
Segmind,persona,produces_tutorials,7,output/Segmind/persona/produces_tutorials/seed_0007.png,yes,True
Segmind,persona,produces_tutorials,8,output/Segmind/persona/produces_tutorials/seed_0008.png,yes,True
Segmind,persona,produces_tutorials,9,output/Segmind/persona/produces_tutorials/seed_0009.png,yes,True
Segmind,persona,produces_user_documentation,0,output/Segmind/persona/produces_user_documentation/seed_0000.png,yes,True
Segmind,persona,produces_user_documentation,1,output/Segmind/persona/produces_user_documentation/seed_0001.png,yes,True
Segmind,persona,produces_user_documentation,2,output/Segmind/persona/produces_user_documentation/seed_0002.png,yes,True
Segmind,persona,produces_user_documentation,3,output/Segmind/persona/produces_user_documentation/seed_0003.png,yes,True
Segmind,persona,produces_user_documentation,4,output/Segmind/persona/produces_user_documentation/seed_0004.png,yes,True
Segmind,persona,produces_user_documentation,5,output/Segmind/persona/produces_user_documentation/seed_0005.png,yes,True
Segmind,persona,produces_user_documentation,6,output/Segmind/persona/produces_user_documentation/seed_0006.png,yes,True
Segmind,persona,produces_user_documentation,7,output/Segmind/persona/produces_user_documentation/seed_0007.png,yes,True
Segmind,persona,produces_user_documentation,8,output/Segmind/persona/produces_user_documentation/seed_0008.png,yes,True
Segmind,persona,produces_user_documentation,9,output/Segmind/persona/produces_user_documentation/seed_0009.png,yes,True
Segmind,persona,provides_comments_on_commits,0,output/Segmind/persona/provides_comments_on_commits/seed_0000.png,yes,True
Segmind,persona,provides_comments_on_commits,1,output/Segmind/persona/provides_comments_on_commits/seed_0001.png,yes,True
Segmind,persona,provides_comments_on_commits,2,output/Segmind/persona/provides_comments_on_commits/seed_0002.png,yes,True
Segmind,persona,provides_comments_on_commits,3,output/Segmind/persona/provides_comments_on_commits/seed_0003.png,yes,True
Segmind,persona,provides_comments_on_commits,4,output/Segmind/persona/provides_comments_on_commits/seed_0004.png,yes,True
Segmind,persona,provides_comments_on_commits,5,output/Segmind/persona/provides_comments_on_commits/seed_0005.png,yes,True
Segmind,persona,provides_comments_on_commits,6,output/Segmind/persona/provides_comments_on_commits/seed_0006.png,yes,True
Segmind,persona,provides_comments_on_commits,7,output/Segmind/persona/provides_comments_on_commits/seed_0007.png,yes,True
Segmind,persona,provides_comments_on_commits,8,output/Segmind/persona/provides_comments_on_commits/seed_0008.png,yes,True
Segmind,persona,provides_comments_on_commits,9,output/Segmind/persona/provides_comments_on_commits/seed_0009.png,yes,True
Segmind,persona,provides_comments_on_issues,0,output/Segmind/persona/provides_comments_on_issues/seed_0000.png,yes,True
Segmind,persona,provides_comments_on_issues,1,output/Segmind/persona/provides_comments_on_issues/seed_0001.png,yes,True
Segmind,persona,provides_comments_on_issues,2,output/Segmind/persona/provides_comments_on_issues/seed_0002.png,yes,True
Segmind,persona,provides_comments_on_issues,3,output/Segmind/persona/provides_comments_on_issues/seed_0003.png,yes,True
Segmind,persona,provides_comments_on_issues,4,output/Segmind/persona/provides_comments_on_issues/seed_0004.png,yes,True
Segmind,persona,provides_comments_on_issues,5,output/Segmind/persona/provides_comments_on_issues/seed_0005.png,yes,True
Segmind,persona,provides_comments_on_issues,6,output/Segmind/persona/provides_comments_on_issues/seed_0006.png,yes,True
Segmind,persona,provides_comments_on_issues,7,output/Segmind/persona/provides_comments_on_issues/seed_0007.png,yes,True
Segmind,persona,provides_comments_on_issues,8,output/Segmind/persona/provides_comments_on_issues/seed_0008.png,yes,True
Segmind,persona,provides_comments_on_issues,9,output/Segmind/persona/provides_comments_on_issues/seed_0009.png,yes,True
Segmind,persona,provides_comments_on_project_milestones,0,output/Segmind/persona/provides_comments_on_project_milestones/seed_0000.png,yes,True
Segmind,persona,provides_comments_on_project_milestones,1,output/Segmind/persona/provides_comments_on_project_milestones/seed_0001.png,yes,True
Segmind,persona,provides_comments_on_project_milestones,2,output/Segmind/persona/provides_comments_on_project_milestones/seed_0002.png,yes,True
Segmind,persona,provides_comments_on_project_milestones,3,output/Segmind/persona/provides_comments_on_project_milestones/seed_0003.png,yes,True
Segmind,persona,provides_comments_on_project_milestones,4,output/Segmind/persona/provides_comments_on_project_milestones/seed_0004.png,yes,True
Segmind,persona,provides_comments_on_project_milestones,5,output/Segmind/persona/provides_comments_on_project_milestones/seed_0005.png,yes,True
Segmind,persona,provides_comments_on_project_milestones,6,output/Segmind/persona/provides_comments_on_project_milestones/seed_0006.png,yes,True
Segmind,persona,provides_comments_on_project_milestones,7,output/Segmind/persona/provides_comments_on_project_milestones/seed_0007.png,yes,True
Segmind,persona,provides_comments_on_project_milestones,8,output/Segmind/persona/provides_comments_on_project_milestones/seed_0008.png,yes,True
Segmind,persona,provides_comments_on_project_milestones,9,output/Segmind/persona/provides_comments_on_project_milestones/seed_0009.png,yes,True
Segmind,persona,provides_enhancements,0,output/Segmind/persona/provides_enhancements/seed_0000.png,yes,True
Segmind,persona,provides_enhancements,1,output/Segmind/persona/provides_enhancements/seed_0001.png,yes,True
Segmind,persona,provides_enhancements,2,output/Segmind/persona/provides_enhancements/seed_0002.png,yes,True
Segmind,persona,provides_enhancements,3,output/Segmind/persona/provides_enhancements/seed_0003.png,yes,True
Segmind,persona,provides_enhancements,4,output/Segmind/persona/provides_enhancements/seed_0004.png,yes,True
Segmind,persona,provides_enhancements,5,output/Segmind/persona/provides_enhancements/seed_0005.png,yes,True
Segmind,persona,provides_enhancements,6,output/Segmind/persona/provides_enhancements/seed_0006.png,yes,True
Segmind,persona,provides_enhancements,7,output/Segmind/persona/provides_enhancements/seed_0007.png,yes,True
Segmind,persona,provides_enhancements,8,output/Segmind/persona/provides_enhancements/seed_0008.png,yes,True
Segmind,persona,provides_enhancements,9,output/Segmind/persona/provides_enhancements/seed_0009.png,yes,True
Segmind,persona,reads_artifacts,0,output/Segmind/persona/reads_artifacts/seed_0000.png,yes,True
Segmind,persona,reads_artifacts,1,output/Segmind/persona/reads_artifacts/seed_0001.png,yes,True
Segmind,persona,reads_artifacts,2,output/Segmind/persona/reads_artifacts/seed_0002.png,yes,True
Segmind,persona,reads_artifacts,3,output/Segmind/persona/reads_artifacts/seed_0003.png,yes,True
Segmind,persona,reads_artifacts,4,output/Segmind/persona/reads_artifacts/seed_0004.png,yes,True
Segmind,persona,reads_artifacts,5,output/Segmind/persona/reads_artifacts/seed_0005.png,yes,True
Segmind,persona,reads_artifacts,6,output/Segmind/persona/reads_artifacts/seed_0006.png,yes,True
Segmind,persona,reads_artifacts,7,output/Segmind/persona/reads_artifacts/seed_0007.png,yes,True
Segmind,persona,reads_artifacts,8,output/Segmind/persona/reads_artifacts/seed_0008.png,yes,True
Segmind,persona,reads_artifacts,9,output/Segmind/persona/reads_artifacts/seed_0009.png,yes,True
Segmind,persona,reads_changes,0,output/Segmind/persona/reads_changes/seed_0000.png,yes,True
Segmind,persona,reads_changes,1,output/Segmind/persona/reads_changes/seed_0001.png,yes,True
